date,state,positive,death,hospitalizedCurrently,positiveIncrease,deathIncrease,totalTestResults,hospitalizedIncrease,inIcuCurrently,onVentilatorCurrently
2020-05-05,AL,8285.0,313.0,522.0,260,17,106766.0,43,0.0,0.0
2020-05-06,AL,8581.0,340.0,485.0,296,27,109516.0,51,0.0,0.0
2020-05-07,AL,8898.0,349.0,502.0,317,9,115173.0,20,0.0,0.0
2020-05-08,AL,9221.0,375.0,481.0,323,26,120114.0,29,0.0,0.0
2020-05-09,AL,9567.0,388.0,437.0,346,13,125494.0,21,0.0,0.0
2020-05-10,AL,9777.0,393.0,424.0,210,5,127421.0,12,0.0,0.0
2020-05-11,AL,10009.0,401.0,458.0,232,8,129444.0,16,0.0,0.0
2020-05-12,AL,10310.0,429.0,529.0,301,28,133218.0,31,0.0,0.0
2020-05-13,AL,10617.0,449.0,524.0,307,20,133218.0,30,0.0,0.0
2020-05-14,AL,10968.0,467.0,509.0,351,18,136372.0,33,0.0,0.0
2020-05-15,AL,11216.0,476.0,519.0,248,9,146063.0,27,0.0,0.0
2020-05-16,AL,11523.0,485.0,455.0,307,9,153494.0,10,0.0,0.0
2020-05-17,AL,11771.0,488.0,460.0,248,3,156350.0,5,0.0,0.0
2020-05-18,AL,12086.0,489.0,536.0,315,1,157123.0,24,0.0,0.0
2020-05-19,AL,12376.0,504.0,489.0,290,15,157566.0,37,0.0,0.0
2020-05-20,AL,12744.0,517.0,560.0,368,13,164450.0,40,0.0,0.0
2020-05-21,AL,13119.0,529.0,574.0,375,12,170739.0,35,0.0,0.0
2020-05-22,AL,13563.0,537.0,598.0,444,8,177768.0,33,0.0,0.0
2020-05-23,AL,13938.0,546.0,446.0,375,9,182676.0,28,0.0,0.0
2020-05-24,AL,14327.0,551.0,440.0,389,5,185799.0,23,0.0,0.0
2020-05-25,AL,14730.0,562.0,450.0,403,11,190315.0,17,0.0,0.0
2020-05-26,AL,15396.0,575.0,569.0,666,13,193759.0,42,0.0,0.0
2020-05-27,AL,15843.0,581.0,607.0,447,6,195794.0,48,0.0,0.0
2020-05-28,AL,16310.0,590.0,527.0,467,9,200481.0,46,0.0,0.0
2020-05-29,AL,16823.0,605.0,590.0,513,15,208883.0,35,0.0,0.0
2020-05-30,AL,17359.0,618.0,536.0,536,13,212201.0,26,0.0,0.0
2020-05-31,AL,17903.0,631.0,527.0,544,13,221307.0,18,0.0,0.0
2020-06-01,AL,18363.0,646.0,596.0,460,15,223235.0,12,0.0,0.0
2020-06-02,AL,18642.0,651.0,606.0,279,5,223802.0,23,0.0,0.0
2020-06-03,AL,18851.0,653.0,610.0,209,2,231297.0,21,0.0,0.0
2020-06-04,AL,19072.0,653.0,601.0,221,0,235299.0,29,0.0,0.0
2020-06-05,AL,19387.0,676.0,582.0,315,23,239159.0,20,0.0,0.0
2020-06-06,AL,20043.0,689.0,473.0,656,13,245310.0,44,0.0,0.0
2020-06-07,AL,20500.0,692.0,518.0,457,3,259232.0,29,0.0,0.0
2020-06-08,AL,20925.0,718.0,593.0,425,26,259232.0,32,0.0,0.0
2020-06-09,AL,21422.0,729.0,628.0,497,11,267388.0,33,0.0,0.0
2020-06-10,AL,21989.0,744.0,646.0,567,15,272694.0,42,0.0,0.0
2020-06-11,AL,22845.0,755.0,647.0,856,11,278455.0,36,0.0,0.0
2020-06-12,AL,23710.0,769.0,624.0,865,14,286008.0,37,0.0,0.0
2020-06-13,AL,24601.0,773.0,563.0,891,4,292872.0,39,0.0,0.0
2020-06-14,AL,25615.0,773.0,576.0,1014,0,297075.0,14,0.0,0.0
2020-06-15,AL,26272.0,774.0,641.0,657,1,302294.0,4,0.0,0.0
2020-06-16,AL,26912.0,785.0,683.0,640,11,305036.0,56,0.0,0.0
2020-06-17,AL,27312.0,790.0,688.0,400,5,310325.0,37,0.0,0.0
2020-06-18,AL,28206.0,810.0,668.0,894,20,322124.0,21,0.0,0.0
2020-06-19,AL,29002.0,822.0,650.0,796,12,330906.0,43,0.0,0.0
2020-06-20,AL,29549.0,838.0,638.0,547,16,339100.0,27,0.0,0.0
2020-06-21,AL,30021.0,839.0,625.0,472,1,344255.0,17,0.0,0.0
2020-06-22,AL,30454.0,841.0,663.0,433,2,348687.0,11,0.0,0.0
2020-06-23,AL,31097.0,864.0,681.0,643,23,353611.0,50,0.0,0.0
2020-06-24,AL,32064.0,891.0,683.0,967,27,358319.0,46,0.0,0.0
2020-06-25,AL,33206.0,896.0,694.0,1142,5,369005.0,45,0.0,0.0
2020-06-26,AL,34183.0,907.0,668.0,977,11,377857.0,41,0.0,0.0
2020-06-27,AL,35083.0,919.0,655.0,900,12,384026.0,44,0.0,0.0
2020-06-28,AL,35441.0,919.0,650.0,358,0,385803.0,6,0.0,0.0
2020-06-29,AL,37175.0,929.0,726.0,1734,10,392800.0,22,0.0,0.0
2020-06-30,AL,38045.0,950.0,775.0,870,21,406143.0,44,0.0,0.0
2020-07-01,AL,38962.0,972.0,809.0,917,22,413433.0,34,0.0,0.0
2020-07-02,AL,40111.0,985.0,843.0,1149,13,419221.0,32,0.0,0.0
2020-07-03,AL,41865.0,1006.0,838.0,1754,21,430128.0,48,0.0,0.0
2020-07-04,AL,42862.0,1007.0,818.0,997,1,441585.0,23,0.0,0.0
2020-07-05,AL,43953.0,1007.0,919.0,1091,0,449383.0,3,0.0,0.0
2020-07-06,AL,44878.0,1007.0,1025.0,925,0,454592.0,5,0.0,0.0
2020-07-07,AL,45785.0,1033.0,1078.0,907,26,460842.0,47,0.0,0.0
2020-07-08,AL,46962.0,1058.0,1116.0,1177,25,467754.0,45,0.0,0.0
2020-07-09,AL,49174.0,1068.0,1135.0,2212,10,467754.0,33,0.0,0.0
2020-07-10,AL,50508.0,1104.0,1201.0,1334,36,491600.0,50,0.0,0.0
2020-07-11,AL,51947.0,1114.0,1093.0,1439,10,501367.0,3656,0.0,0.0
2020-07-12,AL,53587.0,1121.0,1163.0,1640,7,510827.0,0,0.0,0.0
2020-07-13,AL,55545.0,1124.0,1335.0,1958,3,518827.0,0,0.0,0.0
2020-07-14,AL,57255.0,1164.0,1362.0,1710,40,528275.0,378,0.0,0.0
2020-07-15,AL,59067.0,1211.0,1332.0,1812,47,540207.0,168,0.0,0.0
2020-07-16,AL,61088.0,1230.0,1395.0,2021,19,550179.0,293,0.0,0.0
2020-07-17,AL,63091.0,1265.0,1433.0,2003,35,562135.0,0,0.0,0.0
2020-07-18,AL,65234.0,1286.0,1463.0,2143,21,573441.0,198,0.0,0.0
2020-07-19,AL,67011.0,1287.0,1524.0,1777,1,584387.0,0,0.0,0.0
2020-07-20,AL,68891.0,1291.0,1571.0,1880,4,592608.0,586,0.0,0.0
2020-07-21,AL,70358.0,1303.0,1549.0,1467,12,599098.0,170,0.0,0.0
2020-07-22,AL,71813.0,1364.0,1468.0,1455,61,608088.0,0,0.0,0.0
2020-07-23,AL,74212.0,1397.0,1561.0,2399,33,618011.0,457,0.0,0.0
2020-07-24,AL,76005.0,1438.0,1536.0,1793,41,627344.0,162,0.0,0.0
2020-07-25,AL,78130.0,1456.0,1499.0,2125,18,639795.0,0,0.0,0.0
2020-07-26,AL,79294.0,1473.0,1512.0,1164,17,647743.0,0,0.0,0.0
2020-07-27,AL,81115.0,1491.0,1473.0,1821,18,655973.0,537,0.0,0.0
2020-07-28,AL,82366.0,1491.0,1598.0,1251,0,663342.0,199,0.0,0.0
2020-07-29,AL,83782.0,1538.0,1605.0,1416,47,666065.0,0,0.0,0.0
2020-07-30,AL,85762.0,1565.0,1512.0,1980,27,677841.0,177,0.0,0.0
2020-07-31,AL,87723.0,1580.0,1596.0,1961,15,687022.0,451,0.0,0.0
2020-08-01,AL,89349.0,1603.0,1416.0,1626,23,694802.0,0,0.0,0.0
2020-08-02,AL,91444.0,1627.0,1538.0,2095,24,703437.0,0,0.0,0.0
2020-08-03,AL,92661.0,1633.0,1540.0,1217,6,711317.0,344,0.0,0.0
2020-08-04,AL,93702.0,1666.0,1572.0,1041,33,719489.0,235,0.0,0.0
2020-08-05,AL,94654.0,1695.0,1572.0,952,29,724582.0,0,0.0,0.0
2020-08-06,AL,96592.0,1714.0,1613.0,1938,19,736594.0,213,0.0,0.0
2020-08-07,AL,98301.0,1735.0,1403.0,1709,21,745942.0,224,0.0,0.0
2020-08-08,AL,98387.0,1735.0,1454.0,86,0,745942.0,0,0.0,0.0
2020-08-09,AL,101334.0,1768.0,1449.0,2947,33,758852.0,0,0.0,0.0
2020-08-10,AL,103020.0,1797.0,1551.0,1686,29,776937.0,533,0.0,0.0
2020-08-11,AL,103851.0,1847.0,1504.0,831,50,779764.0,0,0.0,0.0
2020-08-12,AL,104786.0,1882.0,1386.0,935,35,791786.0,222,0.0,0.0
2020-08-13,AL,105557.0,1890.0,1341.0,771,8,798501.0,164,0.0,0.0
2020-08-14,AL,106309.0,1893.0,1326.0,752,3,820871.0,0,0.0,0.0
2020-08-15,AL,107580.0,1896.0,1259.0,1271,3,832794.0,151,0.0,0.0
2020-08-16,AL,108433.0,1898.0,1289.0,853,2,842070.0,0,0.0,0.0
2020-08-17,AL,109004.0,1925.0,1301.0,571,27,848514.0,351,0.0,0.0
2020-08-18,AL,110361.0,1936.0,1280.0,1357,11,863713.0,0,0.0,0.0
2020-08-19,AL,111478.0,1944.0,1198.0,1117,8,880652.0,122,0.0,0.0
2020-08-20,AL,112449.0,1974.0,1105.0,971,30,891813.0,250,0.0,0.0
2020-08-21,AL,112770.0,1990.0,1168.0,321,16,891813.0,0,0.0,0.0
2020-08-22,AL,114532.0,2011.0,1067.0,1762,21,911316.0,172,0.0,0.0
2020-08-23,AL,115060.0,2013.0,1093.0,528,2,916703.0,0,0.0,0.0
2020-08-24,AL,116710.0,2024.0,1149.0,1650,11,916364.0,291,0.0,0.0
2020-08-25,AL,117242.0,2037.0,1097.0,532,13,920989.0,0,0.0,0.0
2020-08-26,AL,119254.0,2045.0,1077.0,2012,8,936557.0,212,0.0,0.0
2020-08-27,AL,121023.0,2076.0,1052.0,1769,31,948580.0,0,0.0,0.0
2020-08-28,AL,122185.0,2107.0,1002.0,1162,31,956401.0,262,0.0,0.0
2020-08-29,AL,123889.0,2152.0,986.0,1704,45,967213.0,0,0.0,0.0
2020-08-30,AL,125235.0,2162.0,969.0,1346,10,972283.0,0,0.0,0.0
2020-08-31,AL,126058.0,2182.0,1004.0,823,20,976381.0,0,0.0,0.0
2020-09-01,AL,127616.0,2200.0,990.0,1558,18,949438.0,271,0.0,0.0
2020-09-02,AL,128239.0,2217.0,959.0,623,17,954214.0,215,0.0,0.0
2020-09-03,AL,129285.0,2233.0,872.0,1046,16,955290.0,48,0.0,0.0
2020-09-04,AL,130393.0,2266.0,880.0,1108,33,959309.0,0,0.0,0.0
2020-09-05,AL,131803.0,2275.0,818.0,1410,9,966497.0,113,0.0,0.0
2020-09-06,AL,132314.0,2276.0,841.0,511,1,972809.0,0,0.0,0.0
2020-09-07,AL,132973.0,2276.0,858.0,659,0,976496.0,0,0.0,0.0
2020-09-08,AL,133606.0,2277.0,778.0,633,1,980668.0,223,0.0,0.0
2020-09-09,AL,134417.0,2285.0,857.0,811,8,986562.0,202,0.0,0.0
2020-09-10,AL,135565.0,2301.0,834.0,1148,16,993440.0,0,0.0,0.0
2020-09-11,AL,136703.0,2333.0,811.0,1138,32,998316.0,188,0.0,0.0
2020-09-12,AL,137646.0,2350.0,793.0,943,17,1003546.0,0,0.0,0.0
2020-09-13,AL,138755.0,2351.0,790.0,1109,1,1010227.0,0,0.0,0.0
2020-09-14,AL,139459.0,2355.0,792.0,704,4,1014391.0,229,0.0,0.0
2020-09-15,AL,140160.0,2387.0,716.0,701,32,1019623.0,0,0.0,0.0
2020-09-16,AL,141087.0,2392.0,722.0,927,5,1027207.0,186,0.0,0.0
2020-09-17,AL,141757.0,2401.0,740.0,670,9,1031253.0,137,0.0,0.0
2020-09-18,AL,142863.0,2428.0,744.0,1106,27,1039010.0,148,0.0,0.0
2020-09-19,AL,144164.0,2437.0,747.0,1301,9,1048422.0,0,0.0,0.0
2020-09-20,AL,144962.0,2437.0,780.0,798,0,1054017.0,0,0.0,0.0
2020-09-21,AL,145780.0,2439.0,802.0,818,2,1059517.0,260,0.0,0.0
2020-09-22,AL,146584.0,2457.0,796.0,804,18,1065553.0,117,0.0,0.0
2020-09-23,AL,147153.0,2488.0,768.0,569,31,1070903.0,94,0.0,0.0
2020-09-24,AL,148206.0,2506.0,744.0,1053,18,1078180.0,80,0.0,0.0
2020-09-25,AL,150658.0,2491.0,718.0,2452,-15,1097595.0,74,0.0,0.0
2020-09-26,AL,151591.0,2501.0,709.0,933,10,1104932.0,0,0.0,0.0
2020-09-27,AL,152321.0,2501.0,741.0,730,0,1111239.0,0,0.0,0.0
2020-09-28,AL,152983.0,2501.0,753.0,662,0,1116346.0,239,0.0,0.0
2020-09-29,AL,153554.0,2517.0,773.0,571,16,1119712.0,91,0.0,0.0
2020-09-30,AL,154701.0,2540.0,776.0,1147,23,1132039.0,75,0.0,0.0
2020-10-01,AL,155744.0,2548.0,760.0,1043,8,1138732.0,0,0.0,0.0
2020-10-02,AL,156698.0,2550.0,752.0,954,2,1145601.0,163,0.0,0.0
2020-10-03,AL,158380.0,2558.0,738.0,1682,8,1156045.0,0,0.0,0.0
2020-10-04,AL,159169.0,2558.0,757.0,789,0,1162518.0,0,0.0,0.0
2020-10-05,AL,159713.0,2559.0,791.0,544,1,1167513.0,279,0.0,0.0
2020-10-06,AL,160477.0,2580.0,764.0,764,21,1172847.0,0,0.0,0.0
2020-10-07,AL,161418.0,2601.0,777.0,941,21,1180818.0,216,0.0,0.0
2020-10-08,AL,161975.0,2637.0,754.0,557,36,1184710.0,74,0.0,0.0
2020-10-09,AL,163465.0,2653.0,816.0,1490,16,1196452.0,0,0.0,0.0
2020-10-10,AL,164526.0,2664.0,792.0,1061,11,1204320.0,190,0.0,0.0
2020-10-11,AL,165342.0,2664.0,812.0,816,0,1210007.0,0,0.0,0.0
2020-10-12,AL,166076.0,2665.0,856.0,734,1,1214610.0,0,0.0,0.0
2020-10-13,AL,167193.0,2665.0,823.0,1117,0,1221207.0,261,0.0,0.0
2020-10-14,AL,167977.0,2706.0,834.0,784,41,1226221.0,195,0.0,0.0
2020-10-15,AL,169162.0,2756.0,844.0,1185,50,1234074.0,0,0.0,0.0
2020-10-16,AL,170374.0,2786.0,859.0,1212,30,1241182.0,220,0.0,0.0
2020-10-17,AL,171662.0,2788.0,823.0,1288,2,1248795.0,0,0.0,0.0
2020-10-18,AL,172626.0,2788.0,823.0,964,0,1253896.0,0,0.0,0.0
2020-10-19,AL,173485.0,2789.0,859.0,859,1,1260100.0,226,0.0,0.0
2020-10-20,AL,174528.0,2805.0,846.0,1043,16,1265575.0,0,0.0,0.0
2020-10-21,AL,174528.0,2805.0,863.0,0,0,1273523.0,249,0.0,0.0
2020-10-22,AL,177064.0,2843.0,864.0,2536,38,1280695.0,118,0.0,0.0
2020-10-23,AL,180916.0,2859.0,888.0,3852,16,1289773.0,147,0.0,0.0
2020-10-24,AL,183276.0,2866.0,920.0,2360,7,1295868.0,0,0.0,0.0
2020-10-25,AL,184355.0,2866.0,922.0,1079,0,1302666.0,0,0.0,0.0
2020-10-26,AL,185322.0,2866.0,967.0,967,0,1307694.0,379,0.0,0.0
2020-10-27,AL,186437.0,2892.0,1001.0,1115,26,1312887.0,0,0.0,0.0
2020-10-28,AL,187706.0,2911.0,1013.0,1269,19,1320306.0,142,0.0,0.0
2020-10-29,AL,189149.0,2914.0,1013.0,1443,3,1327435.0,130,0.0,0.0
2020-10-30,AL,190496.0,2932.0,1013.0,1347,18,1335689.0,204,0.0,0.0
2020-10-31,AL,192285.0,2967.0,960.0,1789,35,1346253.0,0,0.0,0.0
2020-11-01,AL,193985.0,2973.0,967.0,1700,6,1352580.0,0,0.0,0.0
2020-11-02,AL,194892.0,2973.0,967.0,907,0,1356420.0,0,0.0,0.0
2020-11-03,AL,195929.0,2987.0,1022.0,1037,14,1363049.0,451,0.0,0.0
2020-11-04,AL,197777.0,3006.0,1017.0,1848,19,1371612.0,126,0.0,0.0
2020-11-05,AL,199158.0,3026.0,994.0,1381,20,1379107.0,0,0.0,0.0
2020-11-06,AL,200714.0,3049.0,1022.0,1556,23,1387448.0,267,0.0,0.0
2020-11-07,AL,202482.0,3082.0,1015.0,1768,33,1396368.0,0,0.0,0.0
2020-11-08,AL,203687.0,3084.0,1060.0,1205,2,1402691.0,0,0.0,0.0
2020-11-09,AL,204857.0,3084.0,1174.0,1170,0,1406829.0,0,0.0,0.0
2020-11-10,AL,206567.0,3120.0,1206.0,1710,36,1406139.0,592,0.0,0.0
2020-11-11,AL,208637.0,3201.0,1210.0,2070,81,1421590.0,0,0.0,0.0
2020-11-12,AL,210637.0,3213.0,1233.0,2000,12,1421590.0,304,0.0,0.0
2020-11-13,AL,213617.0,3231.0,1177.0,2980,18,1440875.0,85,0.0,0.0
2020-11-14,AL,215843.0,3246.0,1120.0,2226,15,1453155.0,0,0.0,0.0
2020-11-15,AL,217822.0,3248.0,1195.0,1979,2,1459406.0,0,0.0,0.0
2020-11-16,AL,219232.0,3249.0,1262.0,1410,1,1466603.0,441,0.0,0.0
2020-11-17,AL,220848.0,3301.0,1289.0,1616,52,1473546.0,0,0.0,0.0
2020-11-18,AL,223486.0,3347.0,1303.0,2638,46,1481668.0,372,0.0,0.0
2020-11-19,AL,225910.0,3419.0,1315.0,2424,72,1496717.0,207,0.0,0.0
2020-11-20,AL,228373.0,3451.0,1329.0,2463,32,1508212.0,154,0.0,0.0
2020-11-21,AL,230708.0,3457.0,1300.0,2335,6,1518186.0,0,0.0,0.0
2020-11-22,AL,232506.0,3457.0,1332.0,1798,0,1525386.0,0,0.0,0.0
2020-11-23,AL,234080.0,3459.0,1427.0,1574,2,1533628.0,493,0.0,0.0
2020-11-24,AL,236865.0,3472.0,1428.0,2785,13,1544865.0,218,0.0,0.0
2020-11-25,AL,239318.0,3532.0,1483.0,2453,60,1553587.0,216,0.0,0.0
2020-11-26,AL,241957.0,3572.0,1434.0,2639,40,1562942.0,25,0.0,0.0
2020-11-27,AL,242874.0,3572.0,1526.0,917,0,1567713.0,50,0.0,0.0
2020-11-28,AL,244993.0,3572.0,1571.0,2119,0,1573902.0,219,0.0,0.0
2020-11-29,AL,247229.0,3577.0,1609.0,2236,5,1579713.0,0,0.0,0.0
2020-11-30,AL,249524.0,3578.0,1717.0,2295,1,1584347.0,668,0.0,0.0
2020-12-01,AL,252900.0,3638.0,1785.0,3376,60,1593842.0,272,0.0,0.0
2020-12-02,AL,256828.0,3711.0,1801.0,3928,73,1603523.0,211,0.0,0.0
2020-12-03,AL,260359.0,3776.0,1827.0,3531,65,1615948.0,241,0.0,0.0
2020-12-04,AL,264199.0,3831.0,1875.0,3840,55,1626368.0,269,0.0,0.0
2020-12-05,AL,267589.0,3877.0,1867.0,3390,46,1637161.0,0,0.0,0.0
2020-12-06,AL,269877.0,3889.0,1927.0,2288,12,1645041.0,0,0.0,0.0
2020-03-06,AR,0.0,0.0,0.0,0,0,6.0,0,0.0,0.0
2020-03-07,AR,0.0,0.0,0.0,0,0,6.0,0,0.0,0.0
2020-03-08,AR,0.0,0.0,0.0,0,0,6.0,0,0.0,0.0
2020-03-09,AR,0.0,0.0,0.0,0,0,12.0,0,0.0,0.0
2020-03-10,AR,0.0,0.0,0.0,0,0,12.0,0,0.0,0.0
2020-03-11,AR,0.0,0.0,0.0,0,0,12.0,0,0.0,0.0
2020-03-12,AR,6.0,0.0,0.0,6,0,30.0,0,0.0,0.0
2020-03-13,AR,9.0,0.0,0.0,3,0,39.0,0,0.0,0.0
2020-03-14,AR,12.0,0.0,0.0,3,0,77.0,0,0.0,0.0
2020-03-15,AR,16.0,0.0,0.0,4,0,119.0,0,0.0,0.0
2020-03-16,AR,22.0,0.0,0.0,6,0,154.0,0,0.0,0.0
2020-03-17,AR,22.0,0.0,0.0,0,0,219.0,0,0.0,0.0
2020-03-18,AR,33.0,0.0,0.0,11,0,269.0,0,0.0,0.0
2020-03-19,AR,46.0,0.0,0.0,13,0,356.0,0,0.0,0.0
2020-03-20,AR,96.0,0.0,0.0,50,0,447.0,0,0.0,0.0
2020-03-21,AR,118.0,0.0,0.0,22,0,685.0,0,0.0,0.0
2020-03-22,AR,165.0,0.0,13.0,47,0,876.0,0,0.0,0.0
2020-03-23,AR,174.0,0.0,13.0,9,0,1080.0,0,0.0,0.0
2020-03-24,AR,218.0,0.0,22.0,44,0,1165.0,0,0.0,0.0
2020-03-25,AR,280.0,2.0,22.0,62,2,1717.0,0,0.0,4.0
2020-03-26,AR,335.0,3.0,41.0,55,1,1839.0,0,0.0,13.0
2020-03-27,AR,381.0,3.0,48.0,46,0,1926.0,0,0.0,17.0
2020-03-28,AR,404.0,5.0,48.0,23,2,3342.0,0,0.0,17.0
2020-03-29,AR,426.0,6.0,43.0,22,1,3453.0,0,0.0,16.0
2020-03-30,AR,473.0,7.0,62.0,47,1,5735.0,0,0.0,21.0
2020-03-31,AR,523.0,8.0,64.0,50,1,6482.0,0,0.0,23.0
2020-04-01,AR,584.0,10.0,56.0,61,2,7938.0,90,0.0,25.0
2020-04-02,AR,643.0,12.0,66.0,59,2,8523.0,10,0.0,23.0
2020-04-03,AR,704.0,12.0,71.0,61,0,9699.0,5,0.0,26.0
2020-04-04,AR,743.0,14.0,72.0,39,2,10370.0,1,0.0,23.0
2020-04-05,AR,830.0,16.0,67.0,87,2,11242.0,24,0.0,27.0
2020-04-06,AR,875.0,16.0,74.0,45,0,12845.0,7,0.0,22.0
2020-04-07,AR,946.0,16.0,74.0,71,0,13638.0,11,0.0,26.0
2020-04-08,AR,1000.0,18.0,76.0,54,2,14530.0,-18,0.0,30.0
2020-04-09,AR,1119.0,21.0,73.0,119,3,14951.0,0,0.0,31.0
2020-04-10,AR,1171.0,23.0,86.0,52,2,17120.0,0,0.0,33.0
2020-04-11,AR,1226.0,24.0,86.0,55,1,18578.0,0,0.0,33.0
2020-04-12,AR,1280.0,27.0,74.0,54,3,19722.0,0,0.0,30.0
2020-04-13,AR,1410.0,30.0,74.0,130,3,20804.0,0,0.0,28.0
2020-04-14,AR,1480.0,30.0,81.0,70,0,21131.0,0,0.0,29.0
2020-04-15,AR,1569.0,33.0,83.0,89,3,21834.0,0,0.0,26.0
2020-04-16,AR,1620.0,37.0,85.0,51,4,22675.0,0,0.0,21.0
2020-04-17,AR,1695.0,37.0,83.0,75,0,23494.0,0,0.0,21.0
2020-04-18,AR,1739.0,38.0,86.0,44,1,24141.0,161,0.0,22.0
2020-04-19,AR,1781.0,40.0,88.0,42,2,24209.0,0,0.0,25.0
2020-04-20,AR,1923.0,42.0,93.0,142,2,26553.0,0,0.0,24.0
2020-04-21,AR,2227.0,43.0,86.0,304,1,27441.0,0,0.0,27.0
2020-04-22,AR,2276.0,42.0,97.0,49,-1,29713.0,0,0.0,23.0
2020-04-23,AR,2465.0,45.0,101.0,189,3,31590.0,0,0.0,24.0
2020-04-24,AR,2741.0,45.0,101.0,276,0,35578.0,0,0.0,24.0
2020-04-25,AR,2829.0,47.0,104.0,88,2,38053.0,0,0.0,25.0
2020-04-26,AR,2941.0,49.0,104.0,112,2,39469.0,0,0.0,25.0
2020-04-27,AR,3017.0,50.0,109.0,76,1,40457.0,0,0.0,25.0
2020-04-28,AR,3111.0,52.0,104.0,94,2,40671.0,0,0.0,20.0
2020-04-29,AR,3192.0,59.0,93.0,81,7,45449.0,98,0.0,18.0
2020-04-30,AR,3255.0,61.0,95.0,63,2,48379.0,13,0.0,23.0
2020-05-01,AR,3321.0,64.0,95.0,66,3,49676.0,12,0.0,23.0
2020-05-02,AR,3372.0,73.0,95.0,51,9,51582.0,0,0.0,20.0
2020-05-03,AR,3431.0,76.0,100.0,59,3,52890.0,13,0.0,20.0
2020-05-04,AR,3458.0,81.0,91.0,27,5,54442.0,11,0.0,16.0
2020-05-05,AR,3496.0,83.0,89.0,38,2,54635.0,15,0.0,16.0
2020-05-06,AR,3568.0,85.0,69.0,72,2,59003.0,0,0.0,14.0
2020-05-07,AR,3611.0,87.0,69.0,43,2,59995.0,9,0.0,14.0
2020-05-08,AR,3694.0,88.0,70.0,83,1,63994.0,4,0.0,14.0
2020-05-09,AR,3747.0,88.0,64.0,53,0,65528.0,5,0.0,14.0
2020-05-10,AR,3747.0,88.0,64.0,0,0,65528.0,0,0.0,14.0
2020-05-11,AR,4034.0,94.0,61.0,287,6,69030.0,9,0.0,11.0
2020-05-12,AR,4164.0,95.0,59.0,130,1,70444.0,5,0.0,12.0
2020-05-13,AR,4164.0,95.0,59.0,0,0,73215.0,12,0.0,12.0
2020-05-14,AR,4236.0,97.0,64.0,72,2,75818.0,12,0.0,13.0
2020-05-15,AR,4463.0,98.0,65.0,227,1,81529.0,11,0.0,9.0
2020-05-16,AR,4578.0,98.0,65.0,115,0,81529.0,0,0.0,10.0
2020-05-17,AR,4759.0,98.0,65.0,181,0,85185.0,0,0.0,9.0
2020-05-18,AR,4813.0,100.0,77.0,54,2,85185.0,10,0.0,12.0
2020-05-19,AR,4923.0,102.0,78.0,110,2,93701.0,5,0.0,14.0
2020-05-20,AR,5003.0,107.0,78.0,80,5,96258.0,0,0.0,14.0
2020-05-21,AR,5458.0,110.0,78.0,455,3,99276.0,0,0.0,14.0
2020-05-22,AR,5612.0,113.0,86.0,154,3,103047.0,49,0.0,14.0
2020-05-23,AR,5612.0,113.0,81.0,0,0,103047.0,6,0.0,14.0
2020-05-24,AR,5922.0,116.0,86.0,310,3,108581.0,8,0.0,17.0
2020-05-25,AR,6029.0,117.0,92.0,107,1,111622.0,7,0.0,17.0
2020-05-26,AR,6180.0,119.0,107.0,151,2,111622.0,12,0.0,18.0
2020-05-27,AR,6277.0,120.0,108.0,97,1,115499.0,10,0.0,22.0
2020-05-28,AR,6538.0,120.0,104.0,261,0,118641.0,13,0.0,27.0
2020-05-29,AR,6538.0,125.0,104.0,0,5,119768.0,27,0.0,27.0
2020-05-30,AR,7013.0,133.0,104.0,475,8,126497.0,35,0.0,26.0
2020-05-31,AR,7253.0,133.0,115.0,240,0,129515.0,9,0.0,27.0
2020-06-01,AR,7443.0,133.0,115.0,190,0,133236.0,0,0.0,27.0
2020-06-02,AR,7443.0,133.0,121.0,0,0,133236.0,7,0.0,26.0
2020-06-03,AR,8067.0,142.0,132.0,624,9,142480.0,13,0.0,31.0
2020-06-04,AR,8067.0,142.0,138.0,0,0,147385.0,26,0.0,30.0
2020-06-05,AR,8651.0,152.0,147.0,584,10,150975.0,35,0.0,32.0
2020-06-06,AR,9101.0,154.0,154.0,450,2,156757.0,46,0.0,36.0
2020-06-07,AR,9426.0,154.0,145.0,325,0,160273.0,6,0.0,35.0
2020-06-08,AR,9740.0,155.0,171.0,314,1,160273.0,0,0.0,46.0
2020-06-09,AR,10080.0,161.0,173.0,340,6,170520.0,21,0.0,44.0
2020-06-10,AR,10368.0,165.0,181.0,288,4,176217.0,36,0.0,49.0
2020-06-11,AR,10816.0,171.0,187.0,448,6,176217.0,24,0.0,45.0
2020-06-12,AR,11547.0,176.0,203.0,731,5,182645.0,36,0.0,49.0
2020-06-13,AR,11547.0,176.0,203.0,0,0,187017.0,18,0.0,49.0
2020-06-14,AR,12501.0,179.0,204.0,954,3,196989.0,19,0.0,46.0
2020-06-15,AR,12917.0,182.0,206.0,416,3,204052.0,5,0.0,45.0
2020-06-16,AR,13191.0,182.0,214.0,274,0,205292.0,23,0.0,45.0
2020-06-17,AR,13606.0,197.0,217.0,415,15,220699.0,26,0.0,53.0
2020-06-18,AR,13928.0,208.0,226.0,322,11,228434.0,22,0.0,53.0
2020-06-19,AR,14631.0,214.0,224.0,703,6,234772.0,26,0.0,53.0
